user,karma,rating,publications,comments,favourites,followers
LaoAx,0.0,0.0,0,3,21,0
Lapteuh,4.0,0.0,1,45,85,9
Large,10.0,0.0,3,121,43,0
Largo,23.0,0.0,2,30,5,5
LarisaZ,0.0,0.0,7,3,1,4
Larrikin,0.0,0.0,0,47,73,2
LastDragon,0.0,0.0,1,619,543,3
LastSingingPeon,3.0,0.0,1,1,147,0
Latobco,0.0,0.0,0,82,962,1
Lau,17.0,0.0,1,76,1,0
Launcher,0.0,0.0,0,37,14,0
Lautre,22.0,0.0,7,81,4,8
Layan,0.0,0.0,2,31,1,0
Laytlas,1.0,0.0,3,185,302,7
Lazer1999,34.0,0.0,1,84,30,5
LazyWolf,14.0,0.0,3,46,92,2
LbICbIY,25.0,0.2,2,344,80,13
LeJay,12.0,0.0,3,44,22,3
LeVoleur,12.0,0.0,0,0,105,6
LeX4,0.0,0.0,0,30,0,0
LeXeR3,4.0,0.0,1,12,54,1
Lebets_VI,8.0,0.0,2,18,15,3
Lecactus,0.0,0.0,0,43,3,8
Lector15,3.0,0.0,2,31,6,1
Leeb,28.5,0.0,2,207,601,21
Leechy,0.0,0.0,0,2,1,1
Leestex,20.0,0.0,5,43,196,5
Lefty,8.0,0.0,1,65,311,7
Legich,68.0,0.0,0,35,25,1
Leginnn,15.0,0.0,1,87,288,3
Legolas,10.0,0.0,2,24,63,2
Lelik13a,9.0,0.0,2,32,180,1
LelouchVee,0.0,0.0,0,9,0,0
Lelushak,7.0,0.0,1,14,0,0
Lendon,7.0,0.0,4,59,26,0
Lennotoecom,7.0,0.0,2,18,3,3
Leo5700,4.0,0.0,1,11,14,0
LeoMat,87.2,0.0,5,75,104,6
LeoRed,2.0,0.0,5,8,9,4
Leonid76,7.0,0.0,1,49,0,2
LeonidFrolov,0.0,0.0,0,62,18,1
Leony,0.0,0.0,0,17,0,0
Leopotam,27.2,0.0,1,489,129,10
Lepik_stv,17.0,0.0,1,7,0,9
Lepricon,0.0,0.0,0,15,5,5
Leran2002,20.0,0.0,7,27,8,45
Lerg,126.2,0.2,10,834,457,12
Lertmind,19.2,0.0,1,287,176,1
LeshiyUrban,10.2,0.0,2,26,154,0
Leshrac,5.0,0.0,1,19,37,3
Lesik1988,0.0,0.0,0,0,0,0
Lest4t,0.0,0.0,1,9,440,3
Letux,0.0,0.0,0,22,96,1
Levard,23.0,0.0,1,8,5,0
Levelerus,8.0,0.0,1,7,0,0
Levhav,0.0,0.1,7,53,97,1
LeviathanDm,7.0,0.0,1,30,1,2
Levitator,0.0,0.0,0,21,17,3
Levor,8.0,0.0,4,175,38,3
Levser,0.0,0.0,0,2,273,0
Levsha128,13.0,0.0,1,104,24,2
LevshinO,29.9,0.0,5,52,409,10
Lewton,5.0,0.0,0,0,3,0
LexB,15.0,0.0,0,69,2,1
LexXL,0.0,0.0,0,37,0,4
LexaNach,0.0,0.0,0,11,27,0
Lexi,0.0,0.0,0,132,0,0
Lexx918,8.0,0.0,1,59,93,3
Lexxtor,5.0,0.0,1,28,4,0
Lexy2,0.0,0.0,0,8,0,0
LiEst,0.0,0.0,0,2,12,0
LiSiCin,10.0,0.0,1,2,2,1
Libert,24.0,0.0,2,40,44,7
Libra_by,0.0,0.0,0,474,6,2
Lici,1.0,0.0,2,216,150,3
LifeDJ,0.0,0.0,1,15,49,0
Ligas,0.0,0.0,0,17,2,0
Light241,4.0,0.0,2,29,45,0
LightAlloy,0.0,0.0,0,27,9,15
LightAsterix,0.0,0.0,0,22,4,0
LightSUN,12.0,0.0,2,27,33,0
LighteR,26.0,0.0,3,237,14,6
LiloSEA,40.0,0.0,5,35,1,28
Limarc,0.0,0.0,0,26,405,3
Limeoff,0.0,0.0,0,3,4,0
Limfocit,5.0,0.0,2,13,172,1
LinZ,0.0,0.0,0,4,202,5
Lincoln6Echo,0.0,0.0,4,322,40,4
Linloil,10.0,0.0,1,130,328,0
Linol,0.0,0.0,0,21,296,0
Liny_li,36.0,0.0,1,78,11,18
LionAlex,1.6,0.0,3,263,103,12
LionMuzzle,47.0,0.0,2,33,21,3
LionSoft,10.0,0.0,5,61,194,1
Lion_son,0.0,0.0,0,5,113,0
Lipski,67.7,0.0,5,169,169,15
Liquid_Crunch,0.0,0.0,0,0,188,1
Lirein,0.0,0.0,0,25,1,6
Lissov,0.0,0.0,0,93,10,0
Listratov,29.0,0.0,3,101,49,1
Lite4,0.0,0.0,0,5,40,0
Litiy,25.0,0.0,5,189,223,22
LitrKonyaka,0.0,0.0,0,160,1,0
LittleMeN,12.2,0.0,1,31,255,3
Littlesnake,3.0,0.0,1,15,2,1
Lizard17,2.0,0.0,1,7,11,0
LoadSPB,17.5,0.0,1,52,65,4
Lockal,117.8,0.2,4,614,21,8
Lockdog,129.0,0.0,1,143,150,25
Lodin,6.0,6.4,2,1,89,3
Loengreen,0.0,0.0,0,70,10,2
Logomachine,0.0,0.0,0,5,0,0
Logonoff,67.7,0.0,4,69,267,24
Logotip108,1.0,0.0,1,5,4,0
Loiqig,30.0,0.0,9,42,64,5
Loki3000,27.0,0.0,1,285,20,2
Lol4t0,20.0,0.0,3,602,85,5
Lomiren,0.0,0.0,0,5,17,2
Lomzik,0.0,0.0,0,1,0,0
Londain,90.0,0.0,38,274,112,41
Londeren,0.0,0.0,0,95,47,6
Londoner,15.0,0.3,2,256,290,2
LonelyCat,1.0,0.0,1,20,12,0
Loner,7.0,0.0,2,74,208,3
LongFireDemon,68.0,0.0,0,65,1,3
Longer,5.0,0.0,1,199,415,1
Longes,0.0,0.0,1,31,6,2
LonliLokli,24.0,0.0,2,22,262,0
Lonsdaleite,17.5,0.0,3,138,10,2
LookingAhead,10.0,0.0,1,4,5,0
LooksWorking,3.0,0.0,1,40,39,0
Lopar,6.0,0.0,1,268,36,4
Lopinopulos,0.0,0.0,0,30,2,0
LordNAM,20.7,0.0,1,42,90,3
Lord_D,17.0,0.0,1,32,422,4
Lord_Katler_Bekket,14.0,0.0,7,53,12,3
Lordick,0.0,0.0,0,81,171,1
Lordneo,0.0,0.0,0,43,175,1
Loremaster,17.0,0.0,5,39,87,4
Loreweil,31.5,0.0,3,57,7,5
Lorian_Grace,0.0,0.0,0,7,3,0
Lorien_Elf,0.0,0.0,0,195,21,3
Loriowar,13.0,0.0,2,87,106,3
Lorys,0.0,0.0,0,6,1,0
LostSenSS,0.0,0.0,0,133,1,2
LostVoice,19.0,0.0,1,1,4,3
Lostboy,0.0,0.0,0,8,15,1
Losted,0.0,0.0,0,301,357,3
Lotos,8.0,0.0,1,5,2,1
Louie,3.0,0.0,1,6,1,0
Louter,0.0,8.8,5,223,33,1
Lovesuper,0.0,0.0,5,201,16,12
Loxmatiymamont,38.0,0.1,8,163,14,20
Lsh,20.7,0.0,2,329,465,3
Lubaev,6.0,0.0,2,18,82,0
Luchnik22,0.0,0.0,2,35,8,0
LuckyReveal,7.0,0.0,4,68,34,3
LuckyStarr,1.0,0.0,0,11,11,1
Lucky_Student,118.5,0.0,1,239,64,13
Luda,0.0,0.0,0,33,18,1
Lufa,0.0,0.0,0,42,2,1
LukaSafonov,126.5,11.2,44,172,9,70
LukyanovMax,0.0,0.0,0,15,0,1
LumberJack,16.9,0.0,1,131,5,2
LunaRain,11.0,0.0,1,65,9,2
LunarFrog,11.0,0.0,1,12,2,1
Lungo,0.0,0.0,0,341,269,3
Lure_of_Chaos,2.0,0.3,2,557,104,3
Lux_In_Tenebris,36.5,0.0,3,3,531,14
Luxorix,15.0,0.1,1,18,2,2
Lvenka,0.0,0.0,0,2,0,0
Lyonia,58.0,0.0,1,61,1,4
Lyth,8.0,0.0,1,7,21,2
M03G,31.0,0.0,1,108,870,10
M1kSer,16.0,0.0,1,22,30,3
M1nstrel,7.0,0.0,3,46,11,1
MANIAK_dobrii,4.0,0.0,1,14,15,0
MARDEN,0.0,0.0,0,332,209,1
MASe,0.0,0.0,0,86,70,1
MAXH0,12.1,0.1,5,851,851,14
MAXIM2010,0.0,0.0,0,11,0,0
MAcroS,0.0,0.0,0,18,0,1
MC_Dos,26.0,0.0,0,0,12,0
MERRON,0.0,0.0,0,9,31,5
MIC,37.4,0.0,1,162,462,26
MKDmitry,0.0,0.0,0,8,0,0
MKrivosheev,84.4,0.0,45,487,59,37
MKudryavcev,6.0,0.0,1,7,5,9
MKutuzoff,7.0,0.0,1,9,16,2
MNX,0.0,0.0,0,19,143,2
MORO,0.0,0.0,0,5,2,0
MOVe,0.0,0.0,0,231,479,7
MPalma,3.0,0.0,30,27,5,2
MParshin,2.0,0.0,1,20,19,0
MPonkin,0.0,0.0,0,3,117,0
MR_VF,6.0,0.0,1,19,3,2
MTK,0.0,0.0,0,61,1,2
MTonly,52.8,0.3,4,970,1,17
MUTOgen4eg,5.0,0.0,0,112,111,1
MYPABEU,91.9,0.0,7,178,129,28
M_Muzafarov,4.0,0.0,2,20,3,4
M_org,16.8,0.0,2,763,10,33
M_script,0.0,0.0,0,39,0,0
MaGIc2laNTern,226.0,0.0,50,819,2,63
MaLikoV,0.0,0.0,0,61,84,0
MaZaY_Dead,6.0,0.0,1,12,12,0
MacIn,3.0,0.4,1,932,0,1
MacLeod,0.0,0.0,0,41,2,0
Mac_Plus_Parts,0.0,0.0,0,17,8,18
Mach1ne,31.0,0.0,2,30,30,7
MachtFrei,7.0,0.0,1,27,97,1
MadHacker,4.0,0.0,1,18,25,0
MadJeck,103.3,0.0,9,209,50,10
MadRogue,6.0,0.0,1,22,43,6
Mad_D,0.0,0.0,0,26,37,4
MadridianFox,7.0,0.0,3,43,24,4
MagNomeTik,1.1,0.0,1,14,4,2
Magi,0.0,0.0,0,26,2,0
MagiC,23.0,0.0,2,42,13,12
MagicGTS,9.0,21.6,6,10,170,11
MagicWolf,15.0,0.0,0,154,97,1
Magir,15.7,0.0,8,118,16,4
Magister-Ice,4.0,0.0,3,8,2,1
Magister7,15.0,0.0,1,250,174,1
MagisterLudi,79.0,0.0,91,205,238,189
Magistr1976,0.0,0.0,0,1,0,0
Magistr_AVSH,35.2,0.0,7,241,71,12
Magnum72,0.0,0.0,0,120,381,2
Magnum_M,0.0,0.0,0,14,1,0
Mahaon,0.0,0.0,0,3,6,0
MainNika,0.0,0.0,0,306,129,4
Mairon,25.5,0.1,76,76,238,39
Majestio,10.0,0.0,1,15,0,0
Makapoxa,2.0,0.0,1,1,1,1
Makaveli,71.7,0.0,14,514,102,21
Makcym,3.0,0.0,1,62,35,1
Makemake,18.0,0.0,0,11,0,4
Makeman,26.0,0.0,13,169,17,11
Maklaud,11.0,0.0,1,60,0,1
Maklaut,0.0,0.0,0,59,213,3
Makor,0.0,0.0,0,230,94,2
Makran,57.0,0.0,2,117,9,9
MaksMS,22.0,0.0,3,37,6,27
MaksSlesarenko,3.0,0.0,1,84,30,1
MaksVasilev,17.0,0.0,1,43,11,2
Maksym,8.0,0.0,1,63,8,2
Mal1,5.0,0.0,0,0,1,1
Malamut,124.0,0.0,20,20,188,34
Maldor,15.0,0.0,1,47,74,7
Maltsev,0.0,0.0,0,1,4,0
Mamay,0.0,0.0,0,17,28,0
Man197,13.0,0.0,3,18,24,3
ManPavel,143.6,0.0,4,69,90,212
Mandor,0.0,0.0,0,23,6,0
Manimal,4.0,0.0,3,33,15,2
Manowar,0.0,0.0,0,16,2,0
Manson,15.6,0.0,1,112,0,3
Manticore,0.0,0.0,0,17,11,0
Mantis,6.2,0.0,2,75,22,3
Manwe_SandS,17.0,0.0,1,44,0,4
Mar00k,0.0,0.0,0,3,0,0
Mar1k,0.0,0.0,0,1,0,1
Marabaka,21.0,0.0,0,18,37,4
MaratGilyazov,25.0,0.0,1,55,193,3
Maratyszcza,24.0,0.0,1,199,27,1
Marazmatik,10.0,0.0,1,57,8,2
Marchevsky,38.0,0.0,7,148,28,12
MarcusAurelius,164.0,0.0,21,492,128,63
Marfapr,5.0,0.0,1,188,0,0
Mark101,0.0,0.0,0,2,0,0
Mark29,24.0,0.0,2,18,13,1
MarkOverride,0.0,0.0,0,70,60,2
MarkWatney,11.0,0.0,2,4,2,2
MarlboroMan,0.0,0.0,0,19,6,0
Marod,9.0,0.0,2,8,2,4
MarsCore,0.0,0.0,0,10,15,2
Marsikus,1.7,0.0,0,814,234,21
Mart_Slaaf,11.0,0.0,2,18,3,0
MartinKiuru,5.0,0.0,2,35,3,6
MartinMiles,0.0,0.0,0,23,0,3
Masamasa,0.0,0.0,0,26,0,12
Maslukhin,168.0,0.0,44,251,74,46
MastaEx,26.5,0.0,2,114,18,4
MastaLomaster,25.0,0.0,3,23,0,6
Matolch,59.4,0.0,2,339,138,0
MatrixFailure,0.0,0.0,0,30,39,3
Matrixcracker,11.0,0.0,0,83,45,20
Matrosked,17.0,0.0,0,48,60,0
Matsun,1.0,0.0,1,1,8,0
MattMerkulov,12.0,0.0,1,5,1,3
Matysh,1.0,0.0,2,11,1,0
Matyushara,0.0,0.0,0,11,10,0
Mavashi1,0.0,0.0,0,12,0,0
Max7K,0.0,0.0,0,8,317,0
MaxALebedev,0.0,0.0,0,72,9,0
MaxAkaAltmer,12.0,0.0,1,20,0,3
MaxAlekseev,32.0,0.0,2,60,1,11
MaxBrain,0.0,0.0,0,44,1,0
MaxElc,101.7,0.0,17,137,2,70
MaxFilippov,5.0,0.0,1,61,2,5
MaxGR,0.0,0.0,0,30,204,2
MaxHero,0.0,0.0,1,38,42,2
MaxSergeev,0.0,0.0,0,95,13,0
MaxTarasov,12.0,0.0,2,13,21,3
MaxiMonster,0.0,0.0,1,17,6,1
MaximAL,20.0,0.0,2,166,2,1
MaximChistov,9.0,0.0,6,423,61,14
MaximEfimov,6.0,0.0,1,16,7,1
Maximator,0.0,0.0,0,15,2,0
Maximenko,0.0,0.0,0,1,1,1
MaximumSize,0.0,0.0,0,20,1,2
Maximuzzz,25.7,0.0,1,49,6,1
Maxmyd,35.0,0.0,8,215,32,3
Maxx69rus,0.0,0.0,0,6,64,1
MaxxArts,59.7,0.0,8,118,83,8
Maxxon,0.0,0.0,0,41,1,0
MaxxxZ,8.0,0.0,2,128,24,2
Mayflower,0.0,0.0,0,24,127,0
Maystrenko,0.0,0.0,0,11,74,1
MazayZaycev,10.0,0.0,3,12,3,2
Mazdader,5.0,0.0,1,16,124,0
McBernar,95.7,0.0,1,358,689,17
McClay,16.0,0.0,2,42,70,7
McCoder,0.0,0.0,0,7,210,2
McDeFF,0.0,0.0,0,26,0,0
McDoe254,0.0,0.0,0,6,0,1
McGrady,0.0,0.0,0,72,31,6
McSava,21.0,0.0,3,46,8,13
MealstroM,0.0,0.0,0,89,0,1
Mear,112.0,0.0,4,188,46,6
MechanisM,46.5,0.0,14,959,498,15
Mecid,16.2,0.1,11,318,37,27
Med1c,0.0,0.0,0,14,12,2
MedVedar,0.0,0.0,0,143,20,3
Mediakov,16.7,0.0,0,49,267,3
MeeN,0.0,0.0,0,7,34,0
Mefistofe1,0.0,0.0,0,7,1,2
Megakazbek,0.0,0.0,0,152,0,0
Megaprog,5.0,0.0,1,28,154,0
Megas,13.0,0.0,2,101,84,0
MegasXIII,6.0,0.0,1,28,4,1
Megawatt,0.0,0.0,0,76,93,2
Mehalich,0.0,0.0,0,36,36,0
Meklon,402.5,2.6,14,14,128,535
Mekras,11.9,0.0,14,154,16,13
Mel,0.0,0.0,0,172,139,6
Melex,4.0,0.0,1,56,2,2
Meliborn,1.0,0.1,1,145,39,0
Melkij,46.0,0.2,1,218,124,5
Melorian,13.0,0.0,3,227,457,4
Memoris,0.0,0.0,0,52,2,0
Mendel,0.0,0.2,3,3,351,21
Menjoy,18.2,0.0,1,134,235,3
MennyCalavera,104.0,0.0,4,43,0,48
Menwyy,4.0,0.0,1,39,2,0
Meowthe,0.0,0.0,0,18,11,3
Mephistophele,25.0,0.0,10,300,111,19
MercurieVV,4.0,0.0,2,86,137,0
Mercury13,91.6,48.1,6,535,158,27
Meriados,0.0,0.0,0,190,6,4
Merlyel,0.0,0.0,0,145,271,3
Merridew,0.0,0.0,0,1,0,1
Mersenjew,5.0,0.0,1,0,0,0
Merser,7.0,0.0,1,237,38,1
MetaDone,5.0,0.0,0,63,62,0
MetallicAt,55.0,0.0,4,226,40,11
Methos,50.0,0.2,6,825,24,41
Metus,1.0,0.0,1,41,0,0
Mexanik,19.0,0.0,1,9,13,35
MexanizM,36.2,0.0,2,52,70,2
Mexxis,18.0,0.0,2,45,4,15
Mezomish,265.7,0.0,9,9,222,58
Mezya,1.0,0.0,1,296,23,5
MgDuke,7.0,0.0,1,20,80,5
Mgrin,93.0,0.0,4,89,555,4
MiKXMan,29.5,0.0,4,89,108,5
MiXaiL27,5.2,0.0,1,392,10,2
MiXei4,54.0,0.0,1,387,18,2
MicRaiS,0.0,0.0,1,25,173,0
Michael134096,0.0,0.0,5,102,0,2
MichaelBorisov,83.0,0.1,6,6,134,11
MichaelKA,8.0,0.0,1,1,77,0
Mid,29.0,0.0,2,102,171,8
Midas,14.0,0.0,1,44,112,5
Migun,0.0,0.0,0,12,6,0
Miharus,5.0,0.0,0,9,2,0
Mihasik1984,10.0,0.0,3,11,22,1
Mihip,2.0,4.0,4,29,5,3
Mihrutkin,0.0,0.0,0,187,1,0
Mii,0.0,0.0,0,29,1,0
Mikaelo,0.0,0.0,0,19,19,0
Mikage,4.0,0.0,0,1,20,2
Mikanor,0.0,0.0,0,41,169,0
MikeGav,0.0,0.0,0,128,955,3
MikeLP,1.0,0.0,1,108,398,0
MikeMirzayanov,53.0,0.0,3,70,138,23
MikeSam,0.0,0.0,0,9,14,0
Mikhael,0.0,0.0,1,7,1,55
MikhailS,16.0,0.0,3,124,74,1
MikhailShel,13.0,0.0,1,28,1,1
Mikhail_K,0.0,0.0,0,160,144,1
Mikhail_dev,13.0,0.0,1,118,110,1
Mikke,0.0,0.0,1,47,146,1
Miklos,5.0,0.1,1,67,26,1
Mikmscw,0.0,0.0,0,17,6,0
Milfgard,905.7,137.1,121,121,81,81
Milkov,14.0,0.0,0,26,6,1
MilkyWay,6.0,0.0,1,94,46,0
Milording,21.0,0.0,2,23,13,3
MinasAbrahamyan,0.0,0.0,0,7,1,0
MindMinimal,0.0,0.0,0,29,185,3
Mindblasted,1.0,0.0,0,5,107,1
MindiveR,0.0,0.0,0,59,59,4
Mingun,31.5,0.1,2,298,298,2
Minister,0.0,0.0,0,6,41,5
Minoru,0.0,0.1,0,35,120,4
Minras,0.0,0.0,0,38,92,11
MinskV,0.0,0.0,0,9,44,0
MioGreen,0.0,0.0,0,11,15,1
Mirantus,43.0,0.0,5,32,4,149
Mirn,18.0,0.0,2,81,12,12
Mirraz,0.0,0.0,0,69,0,0
Mirza,0.0,0.0,0,78,9,1
Mishkan,6.0,0.0,1,9,1,2
Mishok2000,4.0,0.2,1,63,5,3
MistaTwista,15.0,0.0,6,30,170,4
MisterSpock,34.0,0.0,10,60,0,7
MisterX,0.0,0.0,0,113,705,2
MistiC,15.0,0.0,8,33,70,3
Misuno,0.0,0.0,0,6,8,0
Mithgol,60.5,0.1,406,406,0,257
MixAlex,0.0,0.0,0,5,11,0
MixaSg,10.0,0.0,2,21,0,1
Mixail,36.0,0.0,1,136,86,4
Mixalych,22.0,0.0,0,41,70,0
Mizik,0.0,0.0,0,6,71,0
Mjaffk,0.0,0.0,0,49,0,0
Mlack,0.0,0.0,0,14,15,0
Mnemonik,109.0,0.0,3,128,24,17
Mobby,0.0,0.0,0,160,1,4
Mobody,0.0,0.0,0,13,24,1
MobyDick,0.0,0.0,0,52,179,0
Mobyman,24.6,0.0,5,145,182,7
Mofas,24.0,0.0,5,472,7,50
Mogost,0.0,0.0,0,3,10,0
Mokkey,46.3,0.0,1,135,274,14
Monnoroch,48.2,0.1,8,690,47,48
Monoroch,0.0,0.0,0,177,94,1
Monty,0.0,0.0,0,48,279,2
MooM_IYD,3.0,0.0,0,6,25,0
MoonGrate,4.0,0.0,1,24,0,0
Moonrise,20.0,0.0,1,67,16,3
Moor,6.0,0.0,1,35,86,0
Mopasan,0.0,0.0,0,2,73,0
Mopper,21.0,0.0,6,25,2,6
MoranXP,0.0,0.0,0,6,87,2
MorfeusKiev,8.0,0.0,1,36,1,3
Morfi,0.0,0.0,0,138,12,3
Morin,7.0,0.0,1,16,21,1
Morj,0.0,0.0,0,43,0,2
Morozov,1.0,0.0,1,16,80,1
MorozovNsk,15.7,0.0,3,22,12,38
Morozov_5F,12.0,0.0,1,55,47,0
Mort,0.0,0.0,0,75,210,3
Morthan,7.0,0.1,3,22,0,8
Morven,0.0,0.0,0,13,3,3
MoscowDevelopmentTeam,5.0,0.0,2,7,2,9
Moscow_Exchange,4.0,0.0,9,23,9,15
Moskus,85.5,0.0,7,7,98,19
MostovenkoAlexander,9.0,0.0,3,20,114,0
Motion,0.0,0.0,0,52,20,1
Motoku,0.0,0.0,0,6,0,6
Mourner,218.4,0.0,7,402,4,115
Moxa,0.0,0.0,0,54,2,2
Mozart,0.0,0.0,0,84,169,3
Mozhitel,4.0,0.0,0,12,121,0
MpaK999,12.0,0.0,1,542,496,26
MrAlexArt,0.0,0.0,0,6,0,0
MrAnonymous,2.0,0.0,1,45,0,1
MrCleaner,37.0,0.0,11,54,24,3
MrErsh,12.0,0.0,1,9,38,1
MrEsp,0.0,0.0,1,84,39,0
MrFrizzy,18.0,0.1,2,147,194,4
MrGrey,34.0,0.0,1,18,0,20
MrJeos,14.5,0.0,2,89,313,1
MrLibra,0.0,0.0,0,19,329,0
MrLoki,18.0,0.0,2,171,11,4
MrMYSTIC,7.0,0.0,2,50,209,0
MrMaffin,0.0,0.0,0,3,42,0
MrMig,68.0,0.0,8,127,111,16
MrMixOFF,5.0,0.0,5,28,36,1
MrNixon,0.0,0.0,0,32,0,1
MrNobody,0.0,0.0,0,149,330,1
MrPeterLink,25.0,3.2,5,170,18,3
MrPing,0.0,0.0,0,1,127,0
MrPrayer,0.0,0.0,0,165,420,3
MrSelfDestruct,0.0,0.0,0,14,1,5
MrShoor,120.5,0.0,12,574,41,14
MrTims,0.0,0.0,0,9,18,0
MrVital,11.0,0.0,3,63,6,2
MrYuran,7.0,0.0,2,43,8,1
MrZaYaC,6.0,0.0,2,35,65,3
Mr_Boshi,0.0,0.0,0,47,0,0
Mr_FatCat,14.0,0.0,2,57,9,16
Mr_Floppy,5.5,0.0,1,242,448,5
Mr_well,2.0,0.0,1,8,2,0
Mrrl,338.5,0.3,18,18,27,84
MsM78,35.0,0.0,0,7,0,1
Msviblov,16.0,0.0,1,91,57,6
Mu57Di3,8.0,0.0,1,39,347,3
MuLLtiQ,22.0,0.0,1,439,439,1
MuXaJIbI4,0.0,0.0,0,29,0,4
MuhaMed,7.0,0.0,2,63,120,1
MultiName,0.0,0.0,0,1,0,0
Multysh,8.0,0.0,1,14,81,3
Mungoost,26.0,0.0,1,3,129,4
Munk,0.0,0.0,0,2,8,0
Mup4uk,0.0,0.0,0,44,188,0
Mur466,3.0,0.0,1,28,6,0
Murkt,33.9,0.0,4,205,16,32
Murlakatam,0.0,0.0,0,38,2,4
Murloc,0.0,0.0,0,6,9,0
Murz,30.0,0.0,4,233,48,4
Muscul,0.0,0.0,0,24,1,1
Mushtat,12.0,0.0,4,121,275,4
Musia17,34.0,0.0,3,30,0,12
MusicMan67,0.0,0.0,0,60,0,3
Mutineer,0.0,0.0,0,59,22,4
Muxto,18.0,0.1,2,206,29,8
Muzzy0,14.0,0.1,1,305,65,7
MxPR,38.2,0.0,1,114,22,9
MximuS,4.0,0.0,1,37,466,2
MyCTuK,0.0,0.0,0,16,27,4
MyHabrahabr,2.0,0.0,1,216,60,0
Mylistryx,0.0,0.0,0,42,189,1
Myosotis,12.5,0.1,1,197,75,5
Myrddin,16.0,0.0,3,43,79,0
Myshov,76.2,12.9,16,166,250,11
Mysterious,7.0,0.0,2,30,205,7
Mystex,0.0,0.0,0,243,201,7
Mystificator,0.0,0.0,0,6,142,0
Myuzik,0.0,0.0,0,13,108,2
MzMz,33.0,93.0,4,113,299,15
N0Good,6.0,0.0,1,14,110,1
N1ght1ngale,0.0,0.0,0,22,0,0
NAIs2,0.0,0.0,0,4,0,0
NCNecros,16.0,0.0,6,30,133,7
NCrashed,31.7,0.0,8,122,448,7
NElias,9.0,0.0,4,39,0,1
NFM,7.0,23.2,1,21,155,7
NLab,0.0,0.0,0,84,39,2
NNNS,0.0,0.0,0,3,57,3
NO_oB,3.0,0.0,1,54,21,0
NSA,0.0,0.0,0,51,10,0
NSL,0.0,0.0,0,1,196,4
NYM,96.5,0.0,5,61,13,17
NaFigator,54.2,0.0,54,54,361,308
NaN,14.0,0.0,3,101,27,1
Nadoedalo,3.0,0.0,1,121,13,0
Nafan,0.0,0.0,0,4,0,0
Naftic,7.0,0.0,3,22,34,1
Nagg,43.0,0.0,13,674,294,13
NahashSVB,0.0,0.0,1,18,8,0
Nail,0.0,0.0,0,184,86,1
NailSharipov,0.0,0.0,0,2,15,0
Nailgun,2.0,0.0,2,30,0,1
Naissur,4.0,0.0,1,5,5,1
Namelles_One,79.2,0.0,5,81,318,12
Namolem,1.0,0.0,1,31,92,0
Nanako,0.0,0.2,0,73,1,4
Naprienko,48.0,0.0,2,43,0,9
Naps,0.0,0.0,0,194,21,1
Narada,0.0,0.0,0,99,19,1
Narical,114.0,0.0,6,337,141,4
Nartis,0.0,0.0,0,38,95,1
Nashev,18.5,0.1,7,7,524,5
Nastradamus,23.2,0.0,3,568,107,7
Nasvit,0.0,0.0,0,10,22,3
Nata111,0.0,0.0,0,103,117,5
Natalia_Grigoryeva,0.0,0.0,5,11,8,10
NatalyaRukol,140.7,0.0,14,237,3,130
Natalykh,0.0,0.0,0,26,1,0
Natan4ik,0.0,0.0,1,15,7,1
NavY,0.0,0.0,0,19,0,3
Navij,84.5,0.0,2,261,3,22
NayZaK,3.0,0.0,1,28,7,1
Naz1st,0.0,0.0,0,5,2,0
Nazarii,0.0,0.0,0,33,33,2
Nazarvi,5.0,0.0,2,2,3,1
Nbooo,12.0,0.0,1,32,327,4
Ndividuum,0.0,0.0,0,73,92,1
Ndrey_412,0.0,0.0,0,7,0,0
Ne0nX,3.0,0.0,1,3,25,0
NeGO,0.0,0.0,0,63,60,5
NeLexa,0.0,0.0,0,60,368,0
NeOn4eG,0.0,0.0,0,240,57,10
NeSvist,0.0,0.0,0,5,47,0
NeX,41.4,0.0,1,284,406,14
NeXTs_od,4.0,0.0,1,64,263,0
NeZanyat,5.0,0.0,2,11,25,0
Necotyan,0.0,0.0,0,16,3,0
NecroHill,18.9,0.0,1,80,624,2
Necrozyablo,7.0,0.0,1,24,2,5
Necrys,0.0,0.0,0,56,0,2
Nedder,15.7,0.0,5,209,9,1
Negor,5.0,0.0,1,60,33,2
Negoro,0.0,0.0,0,128,461,5
Nehc,2.0,0.0,1,69,32,0
Neir0,0.0,0.0,0,116,66,3
NekitoSP,9.0,0.2,2,152,531,9
NektoDev,0.0,0.0,0,167,22,6
Nekuromento,0.0,0.0,0,101,0,8
NeleGALL,0.0,0.0,0,46,0,0
Nem427,0.0,0.0,1,209,0,1
Nemo_tec,0.0,0.0,0,38,0,0
NeoCode,26.0,0.2,3,819,112,7
NeoNN,76.0,0.0,6,205,17,7
NeoTheFox,18.0,0.0,2,135,11,4
Neocor,4.0,0.0,1,11,0,1
Neofant,0.0,0.0,0,190,15,4
NeonMercury,102.0,0.0,8,105,128,17
NeonXP,52.5,0.0,10,850,72,49
Neonovy,2.0,0.0,1,1,0,0
Neovet,6.0,0.0,1,4,1,1
Nepherhotep,54.0,0.0,4,200,23,4
Nergal,0.0,0.0,0,3,0,0
Neris,0.0,0.0,0,40,0,0
NermaN,40.0,0.0,4,128,42,14
Nerock,7.0,0.0,1,7,15,0
Nerten,0.0,0.0,0,301,674,9
NervousSnake,15.9,0.0,2,68,54,8
