name,result,place,country,category
Сафонов Александр,3:49:45,3709,Россия,М36
Колесов Владимир,3:49:45,3710,Россия,М30
Первойкин Никита,3:49:46,3711,Россия,М26
Маринич Роман,3:49:46,3712,Россия,М36
Галеев Айдар,3:49:46,3713,Россия,М45
Юдин Михаил,3:49:47,3714,Россия,М58
Лазарев Никита,3:49:47,3715,Россия,М30
Чулкин Андрей,3:49:47,3716,Россия,М29
Грец Александра,3:49:47,3717,Россия,Ж33
Смоляков Дмитрий,3:49:47,3717,Россия,М28
Горелов Сергей,3:49:47,3719,Россия,М36
Paavilainen Petri,3:49:47,3720,Финляндия,М44
Долгошеин Данила,3:49:48,3721,Россия,М23
Lam Mandy,3:49:48,3722,Гонконг,Ж52
Махнев Сергей,3:49:52,3723,Россия,М34
Родионов Юрий,3:49:52,3724,Россия,М32
Пирюшов Дмитрий,3:49:52,3725,Россия,М31
Краснов Сергей,3:49:53,3726,Россия,М40
Ильичев Александр,3:49:53,3727,Россия,М39
Бахтигозин Артем,3:49:53,3728,Россия,М35
Бутрин Николай,3:49:53,3729,Россия,М36
Brncal Milos,3:49:55,3730,Словакия,М39
Kostitsyn Roman,3:49:55,3731,Россия,М37
Белоусенко Андрей,3:49:56,3732,Россия,М32
Фурман Анастасия,3:49:56,3733,Россия,Ж32
Mcfadden Eamonn,3:49:56,3734,Ирландия,М38
Тарковский Андрей,3:49:57,3735,Россия,М37
Синицын Даниил,3:49:58,3736,Россия,М24
Головин Дмитрий,3:49:58,3737,Россия,М34
Игнатов Алексей,3:50:00,3738,Россия,М34
Иванов Роман,3:50:00,3739,Россия,М33
Клевцов Денис,3:50:00,3740,Россия,М35
Анисимов Юрий,3:50:01,3741,Россия,М38
Овчинников Максим,3:50:01,3742,Россия,М23
Lima Nilson,3:50:02,3743,Бразилия,М66
Гнатков Андрей,3:50:03,3744,Россия,М29
Венедиктов Алексей,3:50:03,3744,Россия,М37
Vashurov Ilya,3:50:03,3746,Россия,М26
Нестеров Алексей,3:50:03,3747,Россия,М39
Тимкаев Дамир,3:50:04,3748,Россия,М28
Рыжков Александр,3:50:04,3749,Россия,М35
Капитонов Дмитрий,3:50:05,3750,Россия,М42
Lemperiere Pierre,3:50:06,3751,Франция,М39
Brady Enda,3:50:06,3752,Ирландия,М43
Эсенов Каир,3:50:06,3753,Россия,М27
Богомаз Никита,3:50:07,3754,Россия,М46
Кривко Владимир,3:50:07,3755,Россия,М28
Сухарев Валентин,3:50:08,3756,Россия,М38
Hongaku Yosuke,3:50:08,3757,Япония,М25
Пирожков Александр,3:50:09,3758,Россия,М30
Строганов Дмитрий,3:50:09,3759,Россия,М47
Галкин Сергей,3:50:11,3760,Россия,М40
Раевский Алексей,3:50:11,3761,Россия,М45
Медков Андрей,3:50:11,3762,Россия,М39
Dyachenko Dmitry,3:50:11,3763,Россия,М33
Тихомиров Константин,3:50:12,3764,Россия,М38
Осеньчугов Павел,3:50:13,3765,Россия,М31
Yufit Leontii,3:50:14,3766,Россия,М43
Колюшкин Павел,3:50:14,3767,Россия,М31
Инькова Анна,3:50:18,3768,Россия,Ж29
Gadoev Olim,3:50:19,3769,Россия,М47
Ивашнев Егор,3:50:20,3770,Россия,М38
Боровиков Никита,3:50:21,3771,Россия,М34
Курников Андрей,3:50:21,3772,Россия,М41
Зотов Анатолий,3:50:21,3772,Россия,М37
Kudrin Vasily,3:50:21,3774,Россия,М41
Чемендряков Алексей,3:50:22,3775,Россия,М41
Magoro Tshifhiwa,3:50:22,3776,ЮАР,М44
Гудков Вячеслав,3:50:23,3777,Россия,М36
Соловьёв Владимир,3:50:23,3778,Россия,М31
Селявина Елизавета,3:50:24,3779,Россия,Ж30
Esposito Antonio,3:50:26,3780,Италия,М65
Григорьев Иван,3:50:26,3781,Россия,М38
Сорокин Иван,3:50:26,3782,Россия,М25
Жаренко Денис,3:50:26,3783,Россия,М35
Muffato Luca,3:50:28,3784,Италия,М45
Харин Андрей,3:50:30,3785,Россия,М25
Минаев Кирилл,3:50:31,3786,Россия,М31
Torgal Jose,3:50:31,3787,Португалия,М42
Новиков Дмитрий,3:50:31,3788,Россия,М40
Бульбутенко Владимир,3:50:32,3789,Россия,М61
Базин Николай,3:50:32,3790,Россия,М34
Hernandez Terry,3:50:33,3791,Великобритания,М59
Высокинский Дмитрий,3:50:33,3791,Россия,М33
Smekalov Stepan,3:50:33,3793,Россия,М28
Масловский Артём,3:50:33,3794,Россия,М33
Zaharenko Vladimir,3:50:34,3795,Россия,М36
Александров Денис,3:50:34,3796,Россия,М38
Хрусталёв Тимур,3:50:34,3797,Россия,М36
Солдатов Роман,3:50:34,3798,Россия,М40
Dilima Dumisani,3:50:35,3799,ЮАР,М36
Ерж Виталий,3:50:35,3800,Россия,М44
Фирсов Алексей,3:50:35,3801,Россия,М31
Токтаров Валерий,3:50:36,3802,Россия,М63
Степанов Дмитрий,3:50:36,3803,Россия,М36
Сезёмин Владимир,3:50:36,3804,Россия,М36
Mironov Kirill,3:50:36,3805,Россия,М29
Борисова Екатерина,3:50:37,3806,Россия,Ж33
Добровольский Евгений,3:50:40,3807,Россия,М34
Буянов Евгений,3:50:41,3808,Россия,М61
Kunzli Steven Gideon,3:50:42,3809,Нидерланды,М28
Карлов Андрей,3:50:45,3810,Россия,М40
Lysenko Olga,3:50:45,3811,Россия,Ж38
Власов Максим,3:50:47,3812,Россия,М35
Султанов Энвар,3:50:47,3813,Россия,М57
Егоров Максим,3:50:47,3814,Россия,М30
Сергеева Елена,3:50:48,3815,Россия,Ж35
Панченко Татьяна,3:50:48,3816,Россия,Ж38
Меньшиков Денис,3:50:49,3817,Россия,М41
Кочетков Михаил,3:50:49,3818,Россия,М46
Винокуров Петр,3:50:49,3819,Россия,М31
Артамошин Александр,3:50:49,3820,Россия,М30
Винник Виталий,3:50:50,3821,Россия,М44
Тамбовская Екатерина,3:50:51,3822,Россия,Ж32
Sleath Rebecca,3:50:52,3823,Великобритания,Ж38
Гусев Олег,3:50:52,3824,Россия,М53
Ковлагин Сергей,3:50:52,3824,Россия,М30
Затулюк Дмитрий,3:50:52,3826,Россия,М40
Скобенко Константин,3:50:52,3827,Россия,М29
Пимкин Михаил,3:50:52,3828,Россия,М25
Алимов Абдухалил,3:50:53,3829,Таджикистан,М28
Семенов Александр,3:50:53,3830,Россия,М39
Довыденко Ирина,3:50:53,3831,Россия,Ж42
Черняев Дмитрий,3:50:54,3832,Россия,М36
Гонца Андрей,3:50:54,3833,Россия,М34
Рогачева Виктория,3:50:55,3834,Россия,Ж22
Petras Slavka,3:50:55,3835,Словения,Ж59
Пруцин Сергей,3:50:55,3836,Россия,М36
Потапов Андрей,3:50:55,3837,Россия,М31
Гуцул Алексей,3:50:56,3838,Россия,М28
Тузов Роман,3:50:56,3839,Россия,М26
Зотов Александр,3:50:57,3840,Россия,М31
Стариков Станислав,3:50:57,3841,Россия,М30
Яременко Виталий,3:50:58,3842,Россия,М44
Малинкин Андрей,3:50:59,3843,Россия,М49
Федоров Александр,3:51:00,3844,Россия,М32
Шишминцев Михаил,3:51:00,3845,Россия,М34
Елизаров Сергей,3:51:00,3846,Россия,М47
Вальба Анастасия,3:51:01,3847,Россия,Ж31
Voronov Igor,3:51:01,3848,Россия,М43
Korhonen Marko,3:51:02,3849,Финляндия,М51
Дроць Марина,3:51:03,3850,Россия,Ж29
Филоненко Анастасия,3:51:03,3851,Россия,Ж31
Минин Артур,3:51:03,3851,Россия,М32
Tsarev Maxim,3:51:03,3851,Россия,М29
Dorofeev Anton,3:51:04,3854,Россия,М32
Трифонов Александр,3:51:05,3855,Россия,М36
Большаков Павел,3:51:05,3856,Россия,М39
Андреев Максим,3:51:07,3857,Россия,М30
Кузичев Руслан,3:51:07,3858,Россия,М29
Фалынсков Дмитрий,3:51:11,3859,Россия,М40
Кочетков Евгений,3:51:11,3860,Россия,М30
Орлова Нина,3:51:13,3861,Россия,Ж36
Макешин Анатолий,3:51:13,3862,Россия,М47
Мусихин Алексей,3:51:14,3863,Россия,М38
Магдалинский Евгений,3:51:14,3864,Россия,М33
Sorokin Pavel,3:51:14,3865,Россия,М38
Чуприков Вячеслав,3:51:15,3866,Россия,М30
Сухенко Иван,3:51:16,3867,Россия,М44
Сошенко Александр,3:51:17,3868,Россия,М48
Зосимова Ольга,3:51:18,3869,Россия,Ж40
Александров Станислав,3:51:18,3870,Россия,М29
Кирьянов Дмитрий,3:51:18,3871,Россия,М36
Fedoseev Evgeny,3:51:19,3872,Россия,М34
Хушбахтов Алишер,3:51:19,3873,Таджикистан,М44
Ошурко Анатолий,3:51:20,3874,Россия,М38
Кондратьев Павел,3:51:20,3875,Россия,М40
Смыкова Сергей,3:51:22,3876,Россия,М27
Румянцева Евгения,3:51:23,3877,Россия,Ж37
Чернышев Борис,3:51:24,3878,Россия,М41
Яфаев Булат,3:51:24,3879,Россия,М24
Саулин Михаил,3:51:25,3880,Россия,М47
Сафронов Дмитрий,3:51:25,3881,Россия,М33
Власова Ольга,3:51:26,3882,Россия,Ж30
Дутов Павел,3:51:26,3883,Россия,М34
Грачев Сергей,3:51:27,3884,Россия,М52
Khamatshin Ramil,3:51:27,3885,Россия,М33
Nikiforov Artem,3:51:29,3886,Россия,М29
Трофимов Илья,3:51:30,3887,Россия,М33
Огарок Алексей,3:51:30,3888,Россия,М51
Черноскулова Марина,3:51:31,3889,Россия,Ж35
Березин Алексей,3:51:31,3890,Россия,М29
Gaponko Vladimir,3:51:31,3891,Россия,М40
Кондратенко Виктор,3:51:31,3892,Россия,М32
Вальба Ольга,3:51:31,3893,Россия,Ж31
Мингазеева Юлия,3:51:31,3894,Россия,Ж43
Александров Валентин,3:51:31,3895,Россия,М40
Иванов Александр,3:51:34,3896,Россия,М30
Бардецкий Михаил,3:51:35,3897,Россия,М47
Мустафин Дамир,3:51:36,3898,Россия,М35
Усов Антон,3:51:37,3899,Россия,М36
Carlsson Mattias,3:51:37,3900,Швеция,М42
Арапов Юра,3:51:37,3901,Россия,М51
Корсаков Владимир,3:51:37,3902,Россия,М28
Ахмадуллин Ильмир,3:51:38,3903,Россия,М30
Гришко Олег,3:51:39,3904,Россия,М32
Lukyanovich Sergey,3:51:39,3905,Россия,М36
Mendoza Santiago,3:51:40,3906,Россия,М52
Barba Uros,3:51:40,3907,Словения,М48
Пучинин Дмитрий,3:51:41,3908,Россия,М44
Выборнов Василий,3:51:42,3909,Россия,М35
Каленик Александр,3:51:43,3910,Россия,М38
Широков Александр,3:51:43,3911,Россия,М27
Prokhorova Alisa,3:51:44,3912,Россия,Ж28
Rotari Serghei,3:51:44,3913,Молдавия,М43
Саламов Камиль,3:51:44,3914,Россия,М30
Деряга Сергей,3:51:45,3915,Россия,М32
Чемерченко Дмитрий,3:51:46,3916,Россия,М48
Prosyanik Stanislav,3:51:46,3917,Россия,М31
Bratland Erik,3:51:46,3918,Норвегия,М21
Разуваев Алексей,3:51:47,3919,Россия,М39
Кочурова Ольга,3:51:48,3920,Россия,Ж36
Derkach Sergey,3:51:50,3921,Россия,М32
Kozlov Dmitry,3:51:51,3922,Россия,М30
Mikhaylov Yuriy,3:51:52,3923,Россия,М35
Фахрутдинов Артем,3:51:52,3924,Россия,М22
Кожеватов Вячеслав,3:51:53,3925,Россия,М35
Клёков Денис,3:51:54,3926,Россия,М31
Туганов Павел,3:51:54,3927,Россия,М31
Smorkalov Ivan,3:51:54,3928,Россия,М37
