name,result,place,country,category
Нагорнова Елена,5:28:52,8262,Россия,Ж33
Гарифуллин Артур,5:28:54,8263,Россия,М32
Храмушина Дарья,5:29:06,8264,Россия,Ж27
Дозорец Сергей,5:29:06,8265,Россия,М42
Суворова Ирина,5:29:07,8266,Россия,Ж62
Постников Владимир,5:29:08,8267,Россия,М67
Сергеев Павел,5:29:09,8268,Россия,М28
Радчинский Андрей,5:29:12,8269,Россия,М29
Пинчук Андрей,5:29:13,8270,Россия,М60
Данилова Марина,5:29:20,8271,Россия,Ж33
Матвиенко Светлана,5:29:22,8272,Россия,Ж33
Покшиванов Алексей,5:29:33,8273,Россия,М34
Печурко Даниил,5:29:37,8274,Россия,М37
Овсянников Иван,5:29:55,8275,Россия,М34
Kawamura Gen,5:30:10,8276,Япония,М33
Самойлова Светлана,5:30:21,8277,Россия,Ж38
Миргородская Юлия,5:30:24,8278,Россия,Ж36
Ткаченко Юлия,5:30:31,8279,Россия,Ж36
Головкова Екатерина,5:30:40,8280,Россия,Ж25
Кинякина Екатерина,5:30:42,8281,Россия,Ж27
Сухорукова Оксана,5:30:44,8282,Россия,Ж35
Токмачев Александр,5:30:48,8283,Киргизия,М25
Pattanawadee Niran,5:30:57,8284,Таиланд,М51
Zalesskiy Ivan,5:31:00,8285,Россия,М31
Мартыненко Иван,5:31:01,8286,Россия,М31
Мерсияпов Андрей,5:31:04,8287,Россия,М41
Костикова Анастасия,5:31:06,8288,Россия,Ж39
Маркелова Марина,5:31:22,8289,Россия,Ж40
Mikhaylov Kirill,5:31:26,8290,Россия,М29
Оленева Анна,5:31:28,8291,Россия,Ж34
Клюкин Максим,5:31:37,8292,Россия,М37
Trisiripisal Rathdhanaan,5:31:45,8293,Таиланд,Ж47
Афанасьев Олег,5:31:45,8294,Россия,М32
Пшеничный Андрей,5:31:46,8295,Россия,М31
Бескровный Константин,5:31:53,8296,Россия,М20
Изотова Юлия,5:31:53,8297,Россия,Ж42
Скрипка Сергей,5:31:54,8298,Россия,М34
Елисов Денис,5:31:54,8299,Россия,М30
Изотов Анатолий,5:31:55,8300,Россия,М43
Аверина Валерия,5:32:03,8301,Россия,Ж22
Kiroglu Emine_Seda,5:32:08,8302,Турция,Ж35
Дугинов Даниил,5:32:09,8303,Россия,М36
Исаков Валерий,5:32:09,8304,Россия,М46
Швец Виктор,5:32:10,8305,Россия,М32
Цегельский Михаил,5:32:10,8306,Россия,М51
Tam Puiling,5:32:13,8307,Гонконг,Ж44
Кудряшов Сергей,5:32:17,8308,Россия,М31
Cassagnes Cyril,5:32:19,8309,Франция,М35
Шурупов Михаил,5:32:21,8310,Россия,М29
Шмелев Виктор,5:32:21,8311,Россия,М33
Сайпулаев Джанхуват,5:32:32,8312,Россия,М35
Васильев Александр,5:32:33,8313,Россия,М38
Udovitsky Ilya,5:32:33,8314,Россия,М30
Белякова Полина,5:32:35,8315,Россия,Ж28
Wang Shupeng,5:32:36,8316,КНР,М37
Грачев Олег,5:32:40,8317,Россия,М38
Коленко Олег,5:32:43,8318,Россия,М56
Савицкий Александр,5:32:45,8319,Россия,М50
Ломакин Сергей,5:32:46,8320,Россия,М25
Деева Юлия,5:32:50,8321,Россия,Ж30
Кошелев Константин,5:32:50,8322,Россия,М40
Деев Александр,5:32:50,8323,Россия,М38
Суворов Борис,5:32:54,8324,Россия,М27
Sanguankeo Niracha,5:33:00,8325,Таиланд,Ж35
Фомина Александра,5:33:00,8326,Россия,Ж36
Горохов Роман,5:33:01,8327,Россия,М35
Бронникова Дарья,5:33:08,8328,Россия,Ж35
Костюков Олег,5:33:13,8329,Россия,М29
Sun Shu,5:33:16,8330,КНР,М48
Варфоломеев Марк,5:33:19,8331,Россия,М23
Коновалова Нина,5:33:22,8332,Россия,Ж35
Covalenko Igor,5:33:24,8333,Россия,М26
Noeysoongnoen Pimnatchaya,5:33:24,8334,Таиланд,Ж37
Лукашев Вячеслав,5:33:26,8335,Россия,М41
Пименов Сергей,5:33:33,8336,Россия,М37
Вологин Максим,5:33:35,8337,Россия,М26
Мельниченко Анатолий,5:33:39,8338,Россия,М62
Пепитаева Елена,5:33:48,8339,Россия,Ж45
Симонов Александр,5:33:51,8340,Россия,М37
Антонова Ольга,5:33:55,8341,Россия,Ж38
Доронин Александр,5:33:57,8342,Россия,М28
Tiansiri Sirilak,5:34:02,8343,Таиланд,Ж38
Лошаков Виталий,5:34:04,8344,Россия,М28
Смолькин Евгений,5:34:10,8345,Россия,М35
Ибатулин Ирек,5:34:11,8346,Россия,М33
Musikarat Rungjila,5:34:18,8347,Таиланд,Ж44
Шестопалов Александр,5:34:22,8348,Россия,М37
Курченко Алексей,5:34:27,8349,Россия,М42
Маматюк Алина,5:34:28,8350,Россия,Ж26
Горячев Иван,5:34:28,8351,Россия,М20
Межлумова Ирина,5:34:39,8352,Россия,Ж46
Парфилов Арсений,5:34:54,8353,Россия,М37
Теплякова Екатерина,5:34:54,8354,Россия,Ж24
Aviruth Vichai,5:35:02,8355,Таиланд,М55
Tungsrithanawong Luepong,5:35:04,8356,Таиланд,М62
Бурда Александр,5:35:11,8357,Россия,М30
Салихов Тимур,5:35:11,8358,Узбекистан,М22
Журба Никита,5:35:17,8359,Россия,М32
Goncalves Nicholas,5:35:20,8360,ЮАР,М29
Wiese Marius,5:35:24,8361,ЮАР,М36
Кучеров Дмитрий,5:35:40,8362,Россия,М28
Абызова Наталия,5:35:44,8363,Россия,Ж34
Давыдов Вячеслав,5:35:54,8364,Россия,М47
Карпелевич Сергей,5:36:02,8365,Россия,М52
Kochetkov Nikolay,5:36:10,8366,Россия,М25
Qiu Yingqin,5:36:20,8367,КНР,М39
Фонарев Андрей,5:36:26,8368,Россия,М30
Бойченко Вячеслав,5:36:26,8369,Россия,М35
Клесов Олег,5:36:28,8370,Россия,М34
Рубашевский Кирилл,5:36:28,8371,Россия,М30
Perez Daniel,5:36:30,8372,Колумбия,М33
Салыкин Сергей,5:36:41,8373,Россия,М46
Квас Александр,5:36:45,8374,Россия,М24
Зозуля Пётр,5:36:49,8375,Россия,М41
Верцинский Михаил,5:37:01,8376,Россия,М35
Матвеева Елена,5:37:04,8377,Россия,Ж48
Huang Chih_Kai,5:37:05,8378,КитайскаяРеспублика,М41
Литош Ольга,5:37:05,8379,Россия,Ж23
Lin Tang_Ni,5:37:08,8380,КитайскаяРеспублика,Ж43
Аднаев Эмил,5:37:09,8381,Россия,М24
Techavanichanon Nujaree,5:37:11,8382,Таиланд,Ж40
Криницкий Николай,5:37:12,8383,Россия,М44
Chen Kuohsiang,5:37:14,8384,КитайскаяРеспублика,М46
Mcnaught Ryan,5:37:17,8385,Австралия,М45
Скоробогатов Алексей,5:37:17,8386,Россия,М25
Новиков Олег,5:37:18,8387,Россия,М44
Туревич Ольга,5:37:20,8388,Россия,Ж31
Гришин Павел,5:37:22,8389,Россия,М38
Khodyrev Artem,5:37:27,8390,Россия,М38
Кисель Наталья,5:37:27,8391,Россия,Ж26
Taov Anzor,5:37:30,8392,Россия,М32
Александрович Виктория,5:37:33,8393,Белоруссия,Ж21
Ou Chiawen,5:37:43,8394,КитайскаяРеспублика,Ж38
Schmidt-Soltau Peer,5:37:44,8395,Германия,М37
Chu Waichuen,5:37:44,8396,Гонконг,М48
Cavaleiro Claudia,5:37:45,8397,Россия,Ж48
Cheung Puiching,5:37:45,8398,Гонконг,Ж48
Романов Данил,5:38:07,8399,Россия,М28
Бережной Алексей,5:38:07,8400,Россия,М38
Соломатина Анна,5:38:07,8401,Россия,Ж29
Подгорнов Андрей,5:38:08,8402,Россия,М37
Zhemchugova Olga,5:38:09,8403,Россия,Ж29
Марков Вячеслав,5:38:09,8404,Россия,М36
Ho Man_Seng,5:38:13,8405,Макао,М53
Ахатов Исмаил,5:38:20,8406,Россия,М37
Stepanov Vladimir,5:38:22,8407,Россия,М72
Махмутходжаев Аскар,5:38:27,8408,Россия,М43
Рябинин Владимир,5:38:33,8409,Россия,М30
Mullis Robert,5:38:33,8410,США,М68
Oispuu Merike,5:38:34,8411,Эстония,Ж42
Гневко Дмитрий,5:38:35,8412,Россия,М48
Андреев Павел,5:38:49,8413,Россия,М38
Pitchayapanyawat Juthathip,5:38:50,8414,Таиланд,Ж31
Шаргородская Евгения,5:38:55,8415,Россия,Ж31
Киселёв Иван,5:38:58,8416,Россия,М42
Максимова Валерия,5:38:59,8417,Россия,Ж23
Ким Дмитрий,5:39:01,8418,Россия,М40
Mavrushin Alexey,5:39:01,8419,Россия,М39
Басманов Владимир,5:39:09,8420,Россия,М40
Wu Shaobo,5:39:11,8421,КНР,М25
Кроликов Андрей,5:39:12,8422,Россия,М42
Furman Ruslan,5:39:12,8423,Россия,М40
Suriya Jutamas,5:39:21,8424,Таиланд,Ж27
Хромов Александр,5:39:23,8425,Россия,М31
Liu Yuanyuan,5:39:26,8426,КНР,М27
Inum Peerapat,5:39:28,8427,Таиланд,М50
Malaikap Umnaj,5:39:34,8428,Таиланд,М39
Marzoev Artur,5:39:38,8429,Россия,М35
Агузаров Юрий,5:39:39,8430,Россия,М30
Егоров Андрей,5:39:45,8431,Россия,М44
Тарасенко Оксана,5:39:55,8432,Россия,Ж45
Polikarpov Stanislav,5:40:02,8433,Россия,М31
Britten Tracy,5:40:04,8434,Австралия,Ж42
Pyatakova Maria,5:40:06,8435,Россия,Ж24
Смирнов Михаил,5:40:08,8436,Россия,М55
Веселкин Павел,5:40:10,8437,Россия,М70
Sodklang Kusuma,5:40:11,8438,Таиланд,Ж30
Savkovic Tanja,5:40:17,8439,Сербия,Ж32
Merker Waleri,5:40:18,8440,Германия,М34
Цепелев Кирилл,5:40:18,8441,Россия,М23
Пакшаева Татьяна,5:40:22,8442,Россия,Ж35
Каримова Регина,5:40:23,8443,Россия,Ж22
Романов Алексей,5:40:23,8444,Россия,М28
Феоктистов Николай,5:40:24,8445,Россия,М63
Maslov Alexey,5:40:24,8446,Россия,М24
Акбашева Светлана,5:40:27,8447,Россия,Ж48
Komson Polpich,5:40:27,8448,Таиланд,М41
Лазарев Евгений,5:40:30,8449,Россия,М29
Осюк Юлия,5:40:37,8450,Россия,Ж27
Шишкин Дмитрий,5:40:43,8451,Россия,М35
Приходько Александр,5:40:47,8452,Россия,М43
Чернятина Евгения,5:40:48,8453,Россия,Ж28
Tengsheng Jia,5:40:49,8454,Россия,М28
Анисимов Андрей,5:41:11,8455,Россия,М55
Костромицкий Александр,5:41:20,8456,Россия,М69
Пилюгина Маргарита,5:41:20,8457,Россия,Ж28
Lvova Anna,5:41:21,8458,Россия,Ж34
Есенеева Диана,5:41:31,8459,Россия,Ж19
Tantiwimongkol Wimolchai,5:41:37,8460,Таиланд,М57
Dudnikov Nikita,5:41:42,8461,Россия,М29
Kaojie Wang,5:42:01,8462,КНР,М46
Купреенко Роман,5:42:12,8463,Россия,М41
Зенков Андрей,5:42:12,8464,Россия,М49
Василенко Арина,5:42:28,8465,Россия,Ж23
Мусихин Андрей,5:42:31,8466,Россия,М39
Слепцова Юлия,5:42:31,8467,Россия,Ж38
Шиляева Александра,5:42:32,8468,Россия,Ж29
Чудинов Владимир,5:42:32,8469,Россия,М75
Миронов Дмитрий,5:42:33,8470,Россия,М40
Базиева Гульнура,5:42:38,8471,Киргизия,Ж25
Бондаренко Владислав,5:42:41,8472,Россия,М26
Митрофанов Илья,5:42:51,8473,Россия,М31
Заславская Светлана,5:42:52,8474,Россия,Ж30
Головина Анна,5:42:52,8475,Россия,Ж51
Karandina Katya,5:42:55,8476,Россия,Ж33
Tyurina Alina,5:42:55,8477,Россия,Ж41
Vudhirak Panissara,5:42:58,8478,Таиланд,Ж41
Поляков Алексей,5:42:59,8479,Россия,М29
Martini Antony,5:43:02,8480,Люксембург,М30
Laorratkul Kobchai,5:43:09,8481,Таиланд,М45
Игнатьев Андрей,5:43:14,8482,Россия,М33
Chekin Andrey,5:43:37,8483,Россия,М40
Chantasut Amonmas,5:43:38,8484,Таиланд,Ж28
Трофимов Николай,5:43:53,8485,Россия,М33
Тинюков Радик,5:43:58,8486,Россия,М27
Колиденко Сергей,5:44:07,8487,Россия,М42
Шумова Елена,5:44:08,8488,Россия,Ж42
Егоркина Екатерина,5:44:14,8489,Россия,Ж35
Techanarongkul Supinda,5:44:19,8490,Таиланд,Ж45
Заславская Ирина,5:44:22,8491,Россия,Ж36
Чжао Янь,5:44:23,8492,КНР,Ж28
Яскевич Алеся,5:44:23,8493,Россия,Ж20
Иоффе Виктория,5:44:24,8494,Россия,Ж43
Lai Chi_Ming,5:44:24,8495,КНР,М50
Цу Дан,5:44:24,8496,КНР,М26
Стрельникова Анастасия,5:44:27,8497,Россия,Ж30
Рузанова Мария,5:44:29,8498,Россия,Ж34
Кривоносов Никита,5:44:29,8499,Россия,М22
Васильев Дмитрий,5:44:30,8500,Россия,М34
Денисова Дарья,5:44:30,8501,Россия,Ж26
Алеев Ринат,5:44:30,8502,Россия,М48
Ульянов Александр,5:44:30,8503,Россия,М42
Карандашов Сергей,5:44:40,8504,Россия,М34
Соколов Алексей,5:44:43,8505,Россия,М46
Печерица Владислав,5:44:45,8506,Россия,М30
Ninlapai Paramain,5:45:06,8507,Таиланд,М33
Saetang Morakot,5:45:06,8508,Таиланд,Ж32
Шангин Денис,5:45:11,8509,Россия,М23
Sidorova Inna,5:45:15,8510,Россия,Ж33
Турышева Полина,5:45:19,8511,Россия,Ж34
Тюрин Дмитрий,5:45:21,8512,Россия,М45
Васильева Юлия,5:45:29,8513,Россия,Ж37
Балдин Вадим,5:45:30,8514,Россия,М44
Румянцева Анастасия,5:45:32,8515,Россия,Ж23
Shavshin Anton,5:45:43,8516,Россия,М32
Lee Yun_Hua,5:45:50,8517,КитайскаяРеспублика,Ж46
Hsiao Yu_Cheng,5:45:50,8518,КитайскаяРеспублика,М33
Гаранина Анна,5:46:05,8519,Россия,Ж44
Клабукова Ирина,5:46:08,8520,Россия,Ж33
Минаков Сергей,5:46:11,8521,Россия,М39
Mosolov Ruslan,5:46:13,8522,Россия,М24
Мошев Вячеслав,5:46:14,8523,Россия,М26
Добротворский Павел,5:46:18,8524,Россия,М32
Космачева Анастасия,5:46:20,8525,Россия,Ж27
Брехова Виктория,5:46:21,8526,Россия,Ж39
Ko Jacqueline,5:46:36,8527,Гонконг,Ж55
Герман Ксения,5:46:39,8528,Россия,Ж21
Щербакова Екатерина,5:46:53,8529,Россия,Ж24
Aparina Mareanna,5:46:54,8530,Россия,Ж54
Jeeraaumponwat Thammasorn,5:47:12,8531,Таиланд,М43
Kosolsri Kulachart,5:47:12,8532,Таиланд,М41
Solunin Sergey,5:47:13,8533,Россия,М31
Шаймарданов Булат,5:47:35,8534,Россия,М27
Шемчук Лилия,5:47:36,8535,Россия,Ж35
Чуйко Сергей,5:47:40,8536,Россия,М36
Павлюк Елизавета,5:47:45,8537,Россия,Ж20
Patchaivuthikul Paradorn,5:47:47,8538,Таиланд,М47
Midori Shirai,5:47:51,8539,Россия,Ж32
Pellegrino Giovanna,5:48:09,8540,Италия,Ж71
Lysova Natalia,5:48:15,8541,Россия,Ж29
Ооржак Артас,5:48:18,8542,Россия,М25
Дубовик Николай,5:48:22,8543,Белоруссия,М28
Tantiveerawitdhya Nantapol,5:48:23,8544,Таиланд,М39
Sirisittinan Adool,5:48:29,8545,Таиланд,М46
Хлюстова Ксения,5:48:35,8546,Россия,Ж25
Sekirina Olga,5:48:40,8547,Россия,Ж28
Chin Seng_Mon,5:48:49,8548,Канада,М73
Setthawong Suwit,5:48:58,8549,Таиланд,М46
Кореев Роман,5:49:02,8550,Россия,М22
Миронов Дмитрий,5:49:04,8551,Россия,М30
Saefung Banchai,5:49:16,8552,Таиланд,М29
Panaput Thanachai,5:49:21,8553,Таиланд,М51
Fok Henry,5:49:21,8554,Сингапур,М48
Tunchaleenawong Prakamas,5:49:26,8555,Таиланд,Ж25
Нохрин Роман,5:49:32,8556,Россия,М29
Smith Louw,5:49:35,8557,ЮАР,М52
Хайтман Валерий,5:49:36,8558,Россия,М79
Галиев Леонид,5:49:38,8559,Россия,М26
Rajic Zana,5:49:46,8560,Хорватия,Ж54
Левчук Ярослав,5:49:51,8561,Россия,М28
Rojanatrakoolchai Ranapas,5:49:54,8562,Таиланд,Ж37
Григорьев Сергей,5:49:56,8563,Россия,М31
Гороновский Александр,5:50:05,8564,Россия,М35
Ivakov Dmitri,5:50:09,8565,Россия,М38
Которов Александр,5:50:11,8566,Россия,М54
Roubtonglang Natcha,5:50:12,8567,Таиланд,Ж32
Ванин Александр,5:50:13,8568,Россия,М32
Lobacheva Nadezhda,5:50:14,8569,Россия,Ж34
Самойлов Денис,5:50:27,8570,Россия,М29
Людкова Екатерина,5:50:34,8571,Россия,Ж24
Махмудова Галина,5:50:38,8572,Россия,Ж35
Куликова Татьяна,5:50:39,8573,Россия,Ж41
Исаков Андрей,5:50:40,8574,Россия,М54
Танчук Алексей,5:50:47,8575,Россия,М40
Poon Ka-kei,5:50:53,8576,Гонконг,Ж44
Анохин Павел,5:50:55,8577,Россия,М41
Сергеев Сергей,5:50:57,8578,Россия,М43
Makhrova Anna,5:51:02,8579,Россия,Ж42
Семенова Валерия,5:51:05,8580,Россия,Ж24
Catovic Amra,5:51:11,8581,БоснияиГерцеговина,Ж46
Георгиева Наталья,5:51:18,8582,Россия,Ж36
Songsaeng Suwatchai,5:51:19,8583,Таиланд,М38
Криштанович Тарас,5:51:24,8584,Россия,М42
Dehai Kong,5:51:29,8585,КНР,М29
Rittiplaeng Suttipong,5:51:30,8586,Таиланд,М26
Venrooij Johannes,5:51:36,8587,Нидерланды,М22
Зайцева Татьяна,5:51:48,8588,Россия,Ж23
Бекмурзиев Джамбулат,5:51:50,8589,Россия,М28
Dryagin Vladimir,5:51:53,8590,Россия,М33
Бибиксаров Алексей,5:51:53,8591,Россия,М34
Салимов Инзиль,5:52:08,8592,Россия,М32
Истомин Иван,5:52:16,8593,Россия,М26
Sumranwanich Piya,5:52:18,8594,Таиланд,М47
Бычкова Анастасия,5:52:19,8595,Россия,Ж28
Kirii Kosuke,5:52:24,8596,Япония,М31
Sumranwanich Sudar,5:52:25,8597,Таиланд,Ж48
Chewsarikit Pichet,5:52:29,8598,Таиланд,М51
Natprayut Montri,5:52:34,8599,Таиланд,М30
Куклин Дмитрий,5:52:39,8600,Россия,М26
Weerathammunee Nisachol,5:52:43,8601,Таиланд,Ж32
Saranrittichai Surachai,5:52:45,8602,Таиланд,М59
Fung Iau_Kun,5:52:53,8603,Макао,М58
Подфигурная Анна,5:53:12,8604,Россия,Ж34
Theppanom Chaniya,5:53:17,8605,Таиланд,Ж45
Muangngoen Monticha,5:53:17,8606,Таиланд,Ж38
Long Xiang,5:53:19,8607,КНР,М45
Попова Яна,5:53:22,8608,Россия,Ж28
Синамати Алексей,5:53:26,8609,Россия,М22
Брсоян Мушег,5:53:30,8610,Россия,М63
Wen Rolan-kingwah,5:53:33,8611,Гонконг,М48
Климова Наталья,5:53:38,8612,Россия,Ж23
Tappanawatch Vorapong,5:53:44,8613,Таиланд,М53
Миронова Виолетта,5:53:46,8614,Россия,Ж31
Gusev Roman,5:53:56,8615,Россия,М39
Kamjornjarungwit Sunthorn,5:53:59,8616,Таиланд,М61
Аксенов Олег,5:54:00,8617,Россия,М30
Шуйская Анастасия,5:54:02,8618,Россия,Ж33
Chinprasittichai Neeranat,5:54:05,8619,Таиланд,М50
Kittaweepitak Banyat,5:54:06,8620,Таиланд,М59
Zhu Jing,5:54:07,8621,КНР,Ж54
Rymar Konstantin,5:54:08,8622,Россия,М23
Нестеренко Антон,5:54:11,8623,Россия,М29
Карманов Константин,5:54:11,8624,Россия,М35
Дорохина Татьяна,5:54:18,8625,Россия,Ж40
Kriukov Maksim,5:54:18,8626,Россия,М34
Tantiweerawidhya Warapong,5:54:21,8627,Таиланд,М46
Фатахетдинов Рашит,5:54:37,8628,Россия,М65
Бузин Алексей,5:54:57,8629,Россия,М34
Терехин Сергей,5:54:58,8630,Россия,М37
Трушкин Николай,5:55:10,8631,Россия,М25
Трушкин Андрей,5:55:11,8632,Россия,М54
Pirentorn Tanawin,5:55:30,8633,Таиланд,М51
Pirentorn Angsna,5:55:31,8634,Таиланд,Ж42
Trisiripisal Surachet,5:55:31,8635,Таиланд,М40
Процкая Анастасия,5:55:42,8636,Россия,Ж23
Songkampol Pattarawan,5:55:43,8637,Таиланд,Ж40
Koombhongse Neti,5:55:44,8638,Таиланд,М43
Даванов Эрдни,5:55:56,8639,Россия,М35
Aranyapala Dulayanat,5:55:56,8640,Таиланд,М37
Wongphim Sumet,5:56:00,8641,Таиланд,М44
Chaowadee Laddawan,5:56:00,8642,Таиланд,Ж33
Красова Мирослава,5:56:02,8643,Россия,Ж30
Dolzhenko Nikolay,5:56:12,8644,Россия,М32
Белоусов Олег,5:56:24,8645,Россия,М44
Дерябин Семен,5:56:36,8646,Россия,М25
Прудникова Наталья,5:56:46,8647,Россия,Ж26
Втюрина Анастасия,5:56:47,8648,Россия,Ж29
Сергеев Александр,5:56:51,8649,Россия,М36
Latyshev Petr,5:56:52,8650,Россия,М30
Бурыкин Леонид,5:56:54,8651,Россия,М56
Ооржак Елена,5:56:55,8652,Россия,Ж39
Компанцева Татьяна,5:56:55,8653,Россия,Ж32
Starshova Veronika,5:56:56,8654,Россия,Ж28
Jirapattanapong Thongchai,5:56:57,8655,Таиланд,М47
Subpinyo Sira,5:56:58,8656,Таиланд,М40
Синявин Александр,5:56:58,8657,Россия,М43
Зубов Дмитрий,5:57:03,8658,Россия,М52
Мазуренко Евгений,5:57:10,8659,Россия,М31
Tantiworathaworn Ratchapol,5:57:41,8660,Таиланд,М31
Душин Сергей,5:57:51,8661,Россия,М50
Phuphatana Dispong,5:57:52,8662,Таиланд,М40
Васюченко Татьяна,5:57:56,8663,Россия,Ж49
Новиков Антон,5:57:59,8664,Россия,М34
Косенко Алексей,5:58:03,8665,Россия,М35
Saelim Suwannee,5:58:06,8666,Таиланд,Ж38
Бахарь Мария,5:58:07,8667,Россия,Ж31
Lertboonrian Areeya,5:58:07,8668,Таиланд,Ж38
Saelim Wanna,5:58:07,8669,Таиланд,Ж40
Алексеев Константин,5:58:08,8670,Россия,М33
Minoia Felice_Leone,5:58:21,8671,Италия,М64
Новикова Дарья,5:58:21,8672,Россия,Ж21
Secondo Francesco,5:58:22,8673,Италия,М53
Rodina Olga,5:58:24,8674,Россия,Ж35
Shikada Kouji,5:58:26,8675,Япония,М48
Nilkhachatharn Suchai,5:58:29,8676,Таиланд,М61
Ding Jie,5:58:39,8677,КНР,М35
Журавлева Анастасия,5:58:40,8678,Россия,Ж26
Pongkankham Warin,5:58:43,8679,Таиланд,М39
Ngaochai Aukit,5:58:45,8680,Таиланд,М31
Wannapakorn Potchana,5:58:47,8681,Таиланд,Ж31
Bobrov Ivan,5:58:55,8682,Россия,М34
Saeaow Nalinee,5:59:00,8683,Таиланд,Ж44
Кабанов Глеб,5:59:03,8684,Россия,М29
Jaksurak Pennapha,5:59:04,8685,Таиланд,Ж33
Христолюбов Вячеслав,5:59:13,8686,Россия,М30
Емельянова Надежда,5:59:17,8687,Россия,Ж24
Zheng Yicheng,5:59:17,8688,КНР,М51
Buristrakul Channarong,5:59:20,8689,Таиланд,М49
Kluabkamnort Sanon,5:59:22,8690,Таиланд,М46
Тонян Ани,5:59:30,8691,Россия,Ж31
Lee Yee_Hung,5:59:31,8692,КНР,Ж60
Мещерякова Ольга,5:59:36,8693,Россия,Ж40
Никитин Владислав,5:59:43,8694,Россия,М19
Li Hao,5:59:43,8695,КНР,М46
Zhu He,5:59:43,8696,КНР,Ж40
Pardon Supaporn,5:59:46,8697,Таиланд,Ж33
Маркидонова Екатерина,5:59:55,8698,Россия,Ж29
Tam Yuk-king,5:59:55,8699,Гонконг,Ж49
Zhao Ying,6:00:03,8700,КНР,Ж50
Vanapruks Chalermchat,6:00:05,8701,Таиланд,М57
Vasilkevich Mary,6:00:14,8702,Россия,Ж26
Submanee Chitralada,6:00:21,8703,Таиланд,Ж41
Chantra Ananta,6:00:23,8704,Таиланд,Ж37
Никифоров Игорь,6:00:27,8705,Россия,М30
Piyawongpinyo Prad,6:00:33,8706,Таиланд,М25
Xiong Jiejing,6:00:46,8707,КНР,Ж29
Krissanaseranee Jukkree,6:01:08,8708,Таиланд,М28
Jankovic Sanela,6:01:18,8709,Сербия,Ж38
Коргулин Руслан,6:01:23,8710,Россия,М41
Sirisaengtaksin Supasana,6:01:31,8711,Таиланд,Ж32
Иванов Олег,6:01:35,8712,Россия,М65
Tantivess Vittavat,6:01:38,8713,Таиланд,М57
Соколов Александр,6:01:57,8714,Россия,М31
Soonhuad Pornthip,6:02:13,8715,Таиланд,Ж32
Фролов Олег,6:02:19,8716,Россия,М37
Павлов Владимир,6:02:21,8717,Россия,М32
Long Fei,6:02:24,8718,КНР,Ж46
Liu Qian,6:02:25,8719,КНР,М47
Войцеховский Виталий,6:02:38,8720,Россия,М60
Иванов Антон,6:02:52,8721,Россия,М26
Сметанина Анастасия,6:03:06,8722,Россия,Ж22
Aranyapala Thanyathorn,6:03:18,8723,Таиланд,Ж30
Аляутдинов Хафиз,6:03:28,8724,Россия,М64
Totan Satit,6:03:46,8725,Таиланд,М30
Fungtammasarn Rattawadee,6:03:47,8726,Таиланд,Ж29
Исаев Александр,6:03:50,8727,Россия,М75
Naveekasemkul Kamonmart,6:03:52,8728,Таиланд,Ж38
Лукина Юлия,6:03:53,8729,Россия,Ж30
Березовских Дарья,6:03:54,8730,Россия,Ж24
Worachattharn Mongkol,6:04:05,8731,Таиланд,М69
Hunsuwan Phaiboon,6:04:05,8732,Таиланд,М69
Sanchez_Rodriguez Pablo,6:04:11,8733,Испания,М46
Wongsathip Nopparat,6:04:15,8734,Таиланд,Ж35
Eaka Arniwatt,6:04:17,8735,Таиланд,М45
Бяхова Мария,6:04:33,8736,Россия,Ж35
Chang Tan_Wei,6:04:51,8737,КитайскаяРеспублика,Ж37
Mabamrung Pinrak,6:04:51,8738,Таиланд,Ж47
Karanyapotikorn Passamon,6:04:52,8739,Таиланд,Ж24
Fong Ka_Lon,6:04:53,8740,Макао,М41
Тихонова Елизавета,6:04:53,8741,Россия,Ж31
Dinesh Pm,6:04:59,8742,Индия,М35
Тюменцев Виктор,6:05:08,8743,Россия,М72
Theodora Margareth,6:05:19,8744,Индонезия,Ж36
Рудакова Юлия,6:05:54,8745,Россия,Ж25
Новиков Сергей,6:05:55,8746,Россия,М28
Тарасов Дмитрий,6:06:09,8747,Россия,М50
Vipatbovonvong Patranada,6:06:19,8748,Таиланд,Ж40
Смоленцева Катя,6:06:20,8749,Россия,Ж18
Легензова Екатерина,6:06:24,8750,Россия,Ж20
Денисов Александр,6:06:26,8751,Россия,М64
Бурлаков Денис,6:06:40,8752,Россия,М43
Бурлаков Кирилл,6:06:40,8753,Россия,М43
Poolsawat Nongluk,6:07:02,8754,Таиланд,Ж44
Щербаков Павел,6:07:42,8755,Россия,М35
Вершинина Надежда,6:07:49,8756,Россия,Ж40
Kiriyapong Thanyatorn,6:07:53,8757,Таиланд,Ж53
Abdulsalim Rajesh,6:07:54,8758,Индия,М37
Chalermtiarana Phornnapas,6:07:54,8759,Таиланд,Ж35
Кашин Александр,6:08:08,8760,Россия,М34
Amornsaengthong Songkran,6:08:22,8761,Таиланд,М64
Попов Алексей,6:09:38,8762,Россия,М36
Malykhin Danila,6:09:43,8763,Россия,М26
Yu Chi_Wan,6:11:31,8764,КНР,М63
Прасолов Артем,6:17:52,8765,Россия,М25
Александров Максим,DNF,-,Россия,М24
Садиков Нияз,DNF,-,Россия,М21
Александров Алексей,DNF,-,Россия,М34
Чечун Юрий,DNF,-,Россия,М32
Авеличев Максим,DNF,-,Россия,М33
